time,reading_1
388,11.81237269
389,11.92632818
390,11.88281994
391,11.45696942
392,11.86455736
393,11.88109834
394,11.29550058
395,11.91279231
396,11.23917049
397,10.97519886
398,11.46734498
399,10.98834291
400,10.1835834
401,10.48946129
402,10.34793404
403,10.64846496
404,10.18793364
405,10.19883591
406,10.65887552
407,10.0794553
408,10.99639436
409,10.09575502
410,10.74155323
411,10.67083419
412,10.66352361
413,10.05166216
414,10.92333771
415,10.98438399
416,10.53873516
417,10.11443739
418,10.07609319
419,10.16100106
420,10.1187105
421,10.99568064
422,10.27155586
423,10.56875713
424,10.57331593
425,10.9915878
426,10.63544025
427,10.49740889
428,10.53144435
429,10.28351571
430,10.71091323
431,10.41512143
432,10.6496137
433,10.0665509
434,10.10530485
435,10.76817947
436,10.63435705
437,10.72198441
438,10.57293262
439,10.39581703
440,10.31076683
441,10.24693237
442,10.94491913
443,10.18757431
444,10.83716509
445,10.51113054
446,10.4876018
447,10.5874506
448,10.91349778
449,10.12258225
450,10.22820478
451,10.06199694
452,10.21728756
453,10.70767085
454,10.54337545
455,10.97459586
456,10.43315588
457,10.30281368
458,10.01858586
459,10.35964828
460,10.79636708
461,10.88263486
462,10.84760488
463,10.69790045
464,10.04329366
465,10.93484679
466,10.61714143
467,10.0982908
468,10.05676301
469,10.64881924
470,10.84754797
471,10.63441989
472,10.75785357
473,10.98089206
474,10.81747489
475,10.60691128
476,10.74205686
477,10.09536787
478,10.83877773
479,10.24246111
480,10.435427
481,10.11834196
482,10.88231701
483,10.08779627
484,10.35745934
485,10.78821584
486,10.28422579
487,10.17429248
488,10.1743038
489,10.46550042
490,10.78870087
491,10.89506539
492,10.92108371
493,10.19733111
494,10.43334782
495,10.59170216
496,10.45329891
497,10.10097832
498,10.05381156
499,10.2971978
500,10.04977904
501,10.65973862
502,10.91469213
503,10.50718017
504,10.56099586
505,10.51353478
506,10.32501982
507,10.69722755
508,10.45168684
509,10.91349752
510,10.42839357
511,10.64022975
512,10.69419094
513,10.67943069
514,10.75579098
515,10.55033268
516,11.3213747
517,10.9009615
518,11.20690006
519,10.60446593
520,10.89873707
521,11.37736144
522,11.28905875
523,11.17896217
524,10.71626947
525,11.55724722
526,11.57963451
527,11.13572422
528,11.42616308
529,11.3927497
530,10.93626722
531,11.09488344
532,11.16208379
533,11.59505711
534,11.56031755
535,11.76062532
536,11.31365304
537,10.89801488
538,11.48089583
539,11.77846485
540,11.01249831
541,11.19978308
542,11.15525491
543,11.75579614
544,11.78086302
545,11.65871451
546,11.70068918
547,10.98886387
548,11.0169006
549,10.98684086
550,11.32500669
551,11.3524391
552,11.64882978
553,11.32014986
554,11.59608382
555,11.52403162
556,11.85698685
557,11.09299022
558,11.6981929
559,11.18769355
560,11.85881214
561,11.75498627
562,11.30107236
563,11.39370273
564,11.58511669
565,11.9170966
566,11.72863046
567,11.12851632
568,11.33943449
569,11.07165832
570,11.77925196
571,11.27185936
572,11.89707162
573,11.8395654
574,11.76419442
575,11.67598462
576,12.06272186
577,12.15439797
578,11.97732775
579,12.74936874
580,12.76025842
581,12.35779662
582,12.33579719
583,12.10439072
584,12.30203422
585,12.03895124
586,12.29038912
587,12.38919067
588,12.87087674
589,12.38143828
590,12.13699652
591,12.52072891
592,12.16362454
593,12.53265454
594,12.8478295
595,12.87203225
596,12.41897668
597,13.0627837
598,12.80198423
599,12.99692945
600,12.97631759
601,12.98714333
602,12.84043702
603,12.79126652
604,13.27617271
605,12.91416961
606,13.57257423
607,13.40208223
608,13.33016328
609,13.73611188
610,13.80349233
611,13.45302623
612,13.66349148
613,13.51371827
614,13.16254212
615,13.95904686
616,13.54735363
617,13.1532203
618,13.37488768
619,13.25187701
620,13.07930261
621,13.51289437
622,13.21886579
623,13.44235932
624,13.52864234
625,14.2103516
626,12.26085666
627,12.61347429
628,14.2810739
629,13.84748892
630,14.49515965
631,13.94611402
632,14.59267745
633,14.56124974
634,14.18563241
635,14.68148179
636,14.68901984
637,14.5565857
638,14.24795707
639,14.0068872
640,14.86164462
641,14.94089459
642,14.35355179
643,14.43141526
644,14.19636414
645,14.13920693
646,14.63488331
647,14.92657692
648,14.52513633
649,14.97581948
650,15.04669496
651,15.26289741
652,15.57656379
653,15.44234595
654,15.77297677
655,15.68784731
656,15.04766395
657,15.80291961
658,15.67924109
659,15.11539539
660,15.57332551
661,15.18004628
662,15.58704678
663,15.29481741
664,15.40504543
665,15.22207441
666,15.48634351
667,14.99133867
668,15.55521889
669,15.67859352
670,15.69815901
671,15.25603288
672,15.51095104
673,15.03714003
674,15.70938534
675,15.27645798
676,15.2929497
677,15.9554086
678,15.80276534
679,15.14165179
680,15.41749273
681,15.59046604
682,15.40430266
683,15.06377633
684,15.98653574
685,15.61051571
686,15.94477542
687,15.25949698
688,15.44383895
689,15.98479094
690,15.51616408
691,15.2247022
692,15.67650213
693,15.23451783
694,15.8204485
695,15.71155823
696,15.68180533
697,15.71793202
698,15.87023455
699,15.06917547
700,15.32059136
701,15.34647187
702,15.53703998
703,15.17712275
704,15.16128692
705,15.06405933
706,15.70569407
707,15.76818289
708,15.68993058
709,15.73878348
710,15.24097429
711,15.88607451
712,15.10418148
713,15.84376569
714,15.75199542
715,15.83645732
716,15.90115562
717,15.49511596
718,15.65906898
719,15.79131156
720,15.57534271
721,15.50195762
722,15.85228738
723,15.35170769
724,15.36118509
725,15.90891813
726,15.96500741
727,15.31827104
728,15.51629727
729,15.01813829
730,15.91317734
731,15.83368272
732,15.53844211
733,15.74847653
734,15.63820938
735,14.99281912
736,14.25077345
737,14.77432448
738,14.67600887
739,14.67023257
740,14.92644809
741,14.97211402
742,14.11635043
743,14.36672069
744,14.80615104
745,15.06354867
746,14.87774867
747,14.99727019
748,14.35126971
749,14.29862428
750,15.0346627
751,14.90931838
752,14.95205597
753,14.65230828
754,14.64199946
755,14.60654127
756,14.31132705
757,14.68049121
758,14.49708555
759,14.97119908
760,14.54503537
761,14.82351653
762,14.73082912
763,14.30746559
764,14.17516895
765,14.28291371
766,14.75303514
767,14.68129882
768,14.19886883
769,14.45339554
770,14.12662214
771,14.24255495
772,14.06383113
773,14.51108313
774,14.48884533
775,13.81875357
776,14.38336368
777,14.25279006
778,14.03129244
779,14.08264747
780,14.01507043
781,13.60066424
782,13.39876933
783,13.98061652
784,13.08723922
785,13.92292112
786,13.31914663
787,13.14530893
788,13.83490994
789,13.08891009
790,13.29442663
791,13.51870873
792,13.20155558
793,13.23822962
794,13.05259747
795,13.58578528
796,13.53087827
797,13.18523944
798,13.106664
799,12.96008958
800,12.44646225
801,12.8041156
802,13.01426787
803,13.06410463
804,12.0727419
805,12.8597113
806,12.91084447
807,12.0884395
808,12.02573302
809,12.90613908
810,12.06686372
811,12.75332428
812,12.11895448
813,12.70372252
814,12.98696128
815,12.69987537
816,12.99087933
817,12.44662609
818,12.1223236
819,12.59132912
820,12.6699346
821,12.12374989
822,12.55023158
823,12.50898956
824,11.81476774
825,11.8465919
826,12.46943053
827,12.02458833
828,11.74234567
829,11.76119608
830,11.45101588
831,11.43307777
832,11.11090595
833,11.21318211
834,11.23325484
835,11.6806325
836,11.52501184
837,11.60086575
838,14.19058187
839,14.40059429
840,11.58987732
841,11.46187331
842,11.33069863
843,11.76293284
844,11.01795955
845,11.29811186
846,11.7251637
847,11.07442804
848,11.61617025
849,11.28704733
850,10.7841893
851,10.74688293
852,10.35998531
853,10.51830882
854,10.0424812
855,10.76200643
856,10.58191779
857,10.63540708
858,10.9596657
859,10.42843281
860,10.26773033
861,10.31732349
862,10.61914246
863,10.60035805
864,10.78191447
865,10.14588153
866,10.97628896
867,10.09837584
868,10.37951913
869,10.94915133
870,10.24042001
871,10.33239214
872,10.37730211
873,10.26450868
874,10.82968556
875,10.36848966
876,10.9528611
877,10.5230375
878,10.19630426
879,10.34349421
880,10.80476482
881,10.87952186
882,10.39864381
883,10.28530152
884,10.22094279
885,10.14783617
886,10.85428068
887,10.90498536
888,10.81673683
889,10.58441032
890,10.87202428
891,10.85734839
892,10.9631301
893,10.86680121
894,10.74202892
895,10.63386176
896,10.35238392
897,10.38657079
898,10.27559287
899,10.21496814
900,10.41003112
901,10.60744134
902,10.39713905
903,10.29291067
904,10.64629983
905,10.88104852
906,10.47051091
907,10.12134009
908,10.3207345
909,10.30698755
910,10.16080763
911,10.1028063
912,10.43101804
913,10.87574994
914,10.54868331
915,10.16043728
916,10.49794326
917,10.01861963
918,10.2740493
919,10.73910435
920,10.74511963
921,10.7810484
922,10.68792962
923,10.3799281
924,10.29626475
925,10.3036763
926,10.43009323
927,10.62672429
928,10.71066042
929,10.8453447
930,10.16564226
931,10.99722423
932,10.04557791
933,10.55511195
934,10.26569048
935,10.38198258
936,10.37097641
937,10.25530217
938,10.12901441
939,10.60329522
940,10.74441713
941,10.63905914
942,10.99089188
943,10.93979883
944,10.25289842
945,10.94723012
946,10.73681178
947,10.77692103
948,10.0235371
949,10.20701339
950,10.47730849
951,10.40742525
952,11.03983091
953,10.53845981
954,10.26429602
955,10.30226031
956,11.10248431
957,10.75689667
958,10.77962628
959,10.78041764
960,10.40758096
961,11.11141493
962,11.1365605
963,11.36896694
964,10.67100415
965,10.46559339
966,10.56304876
967,10.4340826
968,11.39514078
969,11.0155269
970,11.36255768
971,11.2195556
972,10.80097568
973,10.82151237
974,10.88540485
975,10.93080837
976,11.10029425
977,11.40206168
978,11.06642728
979,11.18590176
980,11.45817147
981,10.98690073
982,10.81812118
983,11.36492275
984,11.68937345
985,11.77352769
986,11.66301292
987,10.83600885
988,11.28971649
989,10.8427157
990,11.18419279
991,11.0465464
992,11.60625326
993,11.37890531
994,11.1990241
995,10.94631448
996,11.46240864
997,11.13772275
998,11.78921765
999,11.09397015
1000,11.22165991
1001,11.22112705
1002,11.10255373
1003,11.60241692
1004,11.73112493
1005,11.69921314
1006,11.8507128
1007,11.11576138
1008,11.52786429
1009,11.0764452
1010,11.68680629
1011,11.69662319
1012,11.57641941
1013,11.36799009
1014,11.10692074
1015,11.13356576
1016,11.51663998
1017,11.65704649
1018,11.29769362
1019,11.74381285
1020,11.74682565
1021,11.74648233
1022,12.00361649
1023,12.03739891
1024,12.38314339
1025,11.7389313
1026,12.12636382
1027,12.49405609
1028,12.60706657
1029,12.39795796
1030,12.18262903
1031,12.63488883
1032,12.4118853
1033,12.27575045
1034,12.62302667
1035,12.79519321
1036,12.46262105
1037,12.79513488
1038,12.63843208
1039,12.78946231
1040,12.84384329
1041,12.41600002
1042,12.78533367
1043,12.24944475
1044,12.58229719
1045,12.48766025
1046,12.00266416
1047,12.76141322
1048,12.58493685
1049,12.52534024
1050,12.51612006
1051,13.46829487
1052,13.2520866
1053,13.47795476
1054,13.04461516
1055,13.04869501
1056,13.11500991
1057,13.97833391
1058,13.73481338
1059,13.33636147
1060,13.36165274
1061,13.53261599
1062,13.31662417
1063,13.83138596
1064,13.96756626
1065,13.01872534
1066,13.76221505
1067,13.20792534
1068,13.9580862
1069,13.30785006
1070,13.93284883
1071,13.47273124
1072,13.22349975
1073,14.00911156
1074,14.06999563
1075,13.5862815
1076,14.36365373
1077,13.8907417
1078,14.32760672
1079,14.04029243
1080,14.58887261
