time,reading_1
132,25.31802127
133,25.39244615
134,25.36432367
135,25.28949773
136,25.24172661
137,25.10284243
138,25.27785815
139,25.82293067
140,25.44079522
141,25.98977212
142,25.46020674
143,25.35966073
144,25.25206252
145,25.67373909
146,25.35857381
147,25.48839775
148,25.63467307
149,25.17253488
150,25.73843892
151,24.92879497
152,24.88906316
153,24.74437444
154,24.90448791
155,24.83421609
156,24.37495578
157,24.83432686
158,24.44653353
159,24.22505457
160,24.40383335
161,23.86459071
162,23.76292894
163,23.53288347
164,23.94582745
165,23.19077079
166,23.86918387
167,23.76923235
168,23.9039192
169,23.14667326
170,23.46336363
171,22.97072529
172,22.0587948
173,22.9015879
174,22.23615141
175,22.99969017
176,22.83723955
177,22.77841443
178,22.55921884
179,22.79048645
180,22.63399409
181,21.38576943
182,21.23137902
183,21.59705167
184,21.13250768
185,21.52726236
186,21.94463461
187,21.92449796
188,21.59494555
189,21.63290626
190,21.47494609
191,20.87743698
192,21.14573971
193,21.48676377
194,20.93812566
195,21.47080162
196,20.78340818
197,20.72430482
198,20.93194929
199,21.14539325
200,20.85286983
201,20.48197503
202,20.95438586
203,20.67615097
204,20.18666374
205,20.92448432
206,20.308608
207,20.05435237
208,20.35804554
209,20.56461576
210,20.31440506
211,20.89106906
212,20.61480477
213,20.71369255
214,20.83153404
215,20.62203284
216,20.01854167
217,20.33733158
218,20.50488857
219,20.72533392
220,20.07733014
221,20.96366271
222,20.87027977
223,20.46854041
224,20.54648789
225,20.20326708
226,20.19659325
227,20.56186323
228,20.6982172
229,20.42450237
230,20.01656141
231,20.05943557
232,20.49058273
233,20.11293936
234,20.96291077
235,20.68171627
236,20.95500226
237,20.4228747
238,20.78504892
239,20.69406413
240,20.77463543
241,20.91901523
242,20.9491558
243,20.59487217
244,20.44416122
245,20.03546504
246,20.66048079
247,20.50446233
248,20.43201219
249,20.02533029
250,20.76667866
251,21.86854948
252,21.89723547
253,21.3897981
254,21.05933444
255,21.05324874
256,21.76707557
257,21.3847073
258,21.9967293
259,21.68267154
260,21.47231822
261,22.33956582
262,22.86508049
263,22.78992225
264,22.35149586
265,22.39158483
266,22.47839249
267,22.6597805
268,22.51496768
269,22.95364186
270,22.99907166
271,23.41428545
272,23.35350102
273,23.30592894
274,23.93136639
275,23.43653156
276,23.10155716
277,23.2838183
278,23.86099219
279,23.64511038
280,23.22214524
281,24.24864363
282,24.41719845
283,24.54430736
284,24.31448837
285,24.13528011
286,24.66742945
287,24.80898696
288,24.81364488
289,24.24618616
290,24.74572164
291,25.19856167
292,25.1809126
293,25.30453007
294,24.71791446
295,25.15377262
296,25.30651712
297,25.34373143
298,25.08632382
299,25.18103057
300,25.42357428
301,25.73316177
302,25.79261201
303,25.49292739
304,25.43672843
305,25.1712071
306,25.02032736
307,25.84470261
308,25.16442131
309,25.15954795
310,25.55605543
311,25.14786378
312,25.78234333
313,25.77395249
314,25.67887542
315,25.48203885
316,25.56659618
317,25.95471973
318,25.45672894
319,25.6555195
320,25.22889021
321,25.82635976
322,25.18457308
323,25.98939317
324,25.75954394
325,25.5657745
326,25.57275318
327,25.45016257
328,25.64208141
329,25.69396044
330,25.92507133
331,25.23071558
332,25.31377072
333,25.92111684
334,25.20032564
335,25.39607344
336,25.09814636
337,25.62154586
338,25.20382961
339,25.02057224
340,25.25635196
341,25.34640632
342,25.96547815
343,25.55459824
344,25.1424964
345,25.37059788
346,25.56492487
347,25.07463576
348,25.33082501
349,25.3393767
350,25.04432856
351,24.59570099
352,24.99801464
353,24.00243607
354,24.39252426
355,24.8304766
356,24.22196453
357,24.58957272
358,24.51240905
359,24.50294868
360,24.99865072
361,23.36532816
362,23.53901538
363,23.90622053
364,23.89604839
365,23.15805746
366,23.38569783
367,23.48751316
368,23.47959967
369,23.19385825
370,23
371,23
372,23
373,23
374,23
375,23
376,23
377,23
378,23
379,23
380,23
381,23
382,23
383,23
384,23
385,23
386,23
387,23
388,23
389,23
390,23
391,23
392,23
393,23
394,23
395,23
396,23
397,23
398,23
399,23
400,23
401,23
402,23
403,23
404,23
405,23
406,23
407,23
408,23
409,23
410,23
411,23
412,23
413,23
414,23
415,23
416,23
417,23
418,23
419,23
420,23
421,23
422,23
423,23
424,23
425,23
426,23
427,23
428,23
429,23
430,23
431,23
432,23
433,23
434,23
435,23
436,23
437,23
438,23
439,23
440,23
441,23
442,23
443,23
444,23
445,23
446,23
447,23
448,23
449,23
450,23
451,23
452,23
453,23
454,23
455,23
456,23
457,23
458,23
459,23
460,23
461,23
462,23
463,23
464,23
465,23
466,23
467,23
468,23
469,23
470,23
471,23.50242175
472,23.62777217
473,23.85170784
474,23.13429097
475,23.67416609
476,23.15570894
477,23.81041371
478,23.90542144
479,23.24785803
480,23.38584113
481,24.44618752
482,24.44721459
483,24.57970338
484,24.00760684
485,24.95152723
486,24.37096313
487,24.2277774
488,24.6952732
489,24.74205075
490,24.14599324
491,25.27351544
492,25.05160362
493,24.54831756
494,25.21521724
495,24.56690015
496,24.79606634
497,25.13295888
498,24.61576502
499,24.92314488
500,24.93300053
501,25.01167427
502,25.59376345
503,25.33224141
504,25.04306373
505,25.48584244
506,25.41414056
507,25.40776347
508,25.60523871
509,25.13503517
510,25.84769486
511,25.16858241
512,25.06303407
513,25.83067667
514,25.23157018
515,25.97527985
516,25.14306518
517,25.88235127
518,25.78701499
519,25.38509656
520,25.60902546
521,25.39458956
522,25.75810894
523,25.21165254
524,25.98107902
525,25.85931923
526,25.55182086
527,25.42691518
528,25.4616833
529,25.859659
530,25.77436009
531,25.16752712
532,25.76897709
533,25.30275404
534,25.38386547
535,25.78967823
536,25.12643162
537,25.70690491
538,25.28116999
539,25.34126249
540,25.83072157
541,25.15629892
542,25.90268543
543,25.93300693
544,25.59252807
545,25.109748
546,25.45161948
547,25.69955979
548,25.42193381
549,25.0587964
550,25.35114638
551,24.99911212
552,24.71914231
553,24.91177275
554,24.71383026
555,24.52253141
556,24.31963373
557,24.78193165
558,24.68067037
559,24.69044802
560,24.20251528
561,23.16337906
562,23.28606764
563,23.72788391
564,23.58771547
565,23.46025014
566,23.25914718
567,23.15078957
568,23.06055863
569,23.18523751
570,23.79402024
571,22.12282633
572,22.89181941
573,22.14503831
574,22.54921948
575,22.92069792
576,22.25762076
577,22.35015819
578,22.98541768
579,22.18079133
580,22.42759463
581,21.15893292
582,21.02820229
583,21.90591918
584,21.61950939
585,21.56519055
586,21.88592705
587,21.90068394
588,21.51826832
589,21.75077652
590,21.24593314
591,21.06275242
592,20.96320357
593,20.58659975
594,21.46359067
595,21.12321247
596,20.56498237
597,21.47633827
598,20.5173738
599,20.68572068
600,20.90213763
601,20.49112146
602,20.22401518
603,20.83603106
604,20.43411086
605,20.96663742
606,20.77108298
607,20.91215012
608,20.42231695
609,20.19533938
610,20.49521225
611,20.61081101
612,20.52779295
613,20.8512434
614,20.49951226
615,20.95066307
616,20.07600929
617,20.36392664
618,20.50931238
619,20.3350606
620,20.38470809
621,20.28885973
622,20.09340392
623,20.9397696
624,20.82454043
625,20.22646949
626,20.19403341
627,20.10991373
628,20.89863607
629,20.01643076
630,20.27416666
631,20.13203957
632,20.94746794
633,20.76449252
634,20.58450503
635,20.02714541
636,20.25034971
637,20.47966021
638,20.066811
639,20.74713123
640,20.54855384
641,20.60390141
642,20.91464158
643,20.20853796
644,20.68393514
645,20.03830136
646,20.28840422
647,20.90952284
648,20.44312869
649,20.5868114
650,20.30071163
651,21.50091383
652,21.05497729
653,21.29279728
654,21.31282285
655,21.81419391
656,21.01953056
657,21.04782957
658,21.38281346
659,21.14779521
660,21.2404714
661,22.72740151
662,22.13302459
663,22.18723149
664,22.6484244
665,22.18775609
666,22.05477787
667,22.42695033
668,22.1743929
669,22.69947161
670,22.51604665
671,23.56657168
672,23.34086394
673,23.46033421
674,23.1866936
675,23.65597961
676,23.23822704
677,23.32204892
678,23.24511437
679,23.2275147
680,23.01008673
681,24.36175123
682,24.38742723
683,24.77408452
684,24.11156666
685,24.62647153
686,24.45825202
687,24.12586965
688,24.07794963
689,24.18814058
690,24.23947529
691,25.02669084
692,24.54733149
693,24.8608207
694,25.25158447
695,24.84576167
696,24.84744908
697,24.68964892
698,25.4199176
699,24.87603533
700,24.97502939
701,25.12259891
702,25.85949498
703,25.7866533
704,25.67730264
705,25.86148662
706,25.0189047
707,25.09361632
708,25.30737044
709,25.42561709
710,25.04658643
711,25.38256531
712,25.59107478
713,25.24643797
714,25.05762888
715,25.52125521
716,25.04004593
717,25.91446245
718,25.2068765
719,25.54891275
720,25.87166312
721,25.19382814
722,25.10666291
723,25.90353053
724,25.65117708
725,25.12342226
726,25.72447606
727,25.4510699
728,25.34990313
729,25.87366936
730,25.37500256
731,25.08191504
732,25.23089398
733,25.27218599
734,25.89849966
735,25.25908571
736,25.31202403
737,25.47188233
738,25.96115076
739,25.26822538
740,25.36672886
741,25.38106073
742,25.09812526
743,25.96390331
744,25.38866061
745,25.24069837
746,25.42549446
747,25.48455834
748,25.58491697
749,25.79052296
750,25.72997326
751,24.25470945
752,24.47156345
753,24.87040196
754,24.88409725
755,24.22504104
756,24.30597622
757,24.2410238
758,24.51817192
759,24.52327555
760,24.60977338
761,23.83722386
762,23.82382653
763,23.53013755
764,23.36155427
765,23.64967095
766,23.07815934
767,23.72878046
768,23.57566438
769,23.0609839
770,23.4834091
771,22.07445003
772,22.75875175
773,22.08181022
774,22.78605163
775,22.7880459
776,22.46022773
777,22.37654082
778,22.25241596
779,22.63554974
780,22.42570066
781,21.61413602
782,21.12352069
783,21.23597677
784,21.64818683
785,21.24406211
786,21.53921303
787,21.59950966
788,21.44757272
789,21.14411462
790,21.35115952
791,21.0451889
792,21.44569872
793,20.9337383
794,21.32634376
795,20.51089214
796,20.57486509
797,21.16192571
798,20.91922465
799,21.08127854
800,20.31010131
801,20.5990254
802,20.61568867
803,20.28888704
804,20.46619676
805,20.13650342
806,20.61609065
807,20.95327228
808,20.37829129
809,20.27261614
810,20.86545325
811,20.15221715
812,20.9798829
813,20.25927921
814,20.38603467
815,20.84146451
816,20.9765656
817,20.44474726
818,20.04578236
819,20.11478478
820,20.44950218
821,20.07848542
822,20.01532738
823,20.29172002
824,20.17972913
825,20.28997254
826,20.67984693
827,20.81579089
828,20.59895731
829,20.25024621
830,20.00928835
831,20.26343494
832,20.26395434
833,20.97984747
834,20.10723405
835,20.86763093
836,20.53658244
837,20.71741008
838,20.8871879
839,20.70608706
840,20.81446369
841,20.11613693
842,20.13083083
843,20.71055651
844,20.01925748
845,20.68783659
846,20.2142515
847,20.19896037
848,20.35081007
849,20.38377129
850,20.13469654
851,21.49540175
852,21.19134678
853,21.02847468
854,21.23423817
855,21.87842286
856,21.3133278
857,21.24838362
858,21.46900853
859,21.78273098
860,21.10170042
861,22.13252313
862,22.41468474
863,22.44511855
864,22.25646364
865,22.95681822
866,22.46814301
867,22.47863113
868,22.47348023
869,22.70714785
870,22.53094445
871,23.23775844
872,23.19126633
873,23.56980371
874,23.79251019
875,23.57485475
876,23.83137471
877,23.27393561
878,23.50678132
879,23.63680889
880,23.14411214
881,24.18897248
882,24.39149911
883,24.13626845
884,24.42241356
885,24.10931713
886,24.86817498
887,24.66411223
888,24.1583637
889,24.72109123
890,24.27766954
891,24.77247804
892,25.11848998
893,25.15589317
894,24.66902434
895,25.21771771
896,25.02969926
897,24.56232276
898,25.34760529
899,25.31067328
900,24.93720337
901,25.37602642
902,25.62651835
903,25.32761642
904,25.52202243
905,25.94355541
906,25.45636048
907,25.57244164
908,25.33871154
909,25.3485529
910,25.80215139
911,25.90420254
912,25.93511395
913,25.42026623
914,25.64547098
915,25.67165872
916,25.33778867
917,25.45383603
918,25.76211429
919,25.3498971
920,25.18265714
921,25.61997249
922,25.08062099
923,25.70996864
924,25.27927059
925,25.88351377
926,25.07764665
927,25.87463872
928,25.16609702
929,25.70902451
930,25.1438735
931,25.83952415
932,25.84202363
933,25.4095299
934,25.48839719
935,25.98039403
936,25.07254315
937,25.7070582
938,25.62127661
939,25.32769059
940,25.54204744
941,25.80446967
942,25.45257759
943,25.1013705
944,25.72518534
945,25.06459853
946,25.56984576
947,25.71648101
948,25.13651384
949,25.09802877
950,25.48114465
951,24.07957223
952,24.71679742
953,24.12683172
954,24.06031743
955,24.44165884
956,24.16784087
957,24.04968361
958,24.61336656
959,24.58699871
960,24.07655613
961,23.35917461
962,23.98697056
963,23.54014062
964,23.95385158
965,23.98468585
966,23.88548803
967,23.26986743
968,23.22613513
969,23.9000803
970,23.09192695
971,22.12961263
972,22.1324597
973,22.53654207
974,22.79709149
975,22.57767036
976,22.30393175
977,22.1888617
978,22.4870559
979,22.69607862
980,22.06894223
981,21.4867616
982,21.48606734
983,21.14916116
984,21.56255479
985,21.60466512
986,21.3392345
987,21.6059282
988,21.91520251
989,21.33806999
990,21.76186102
991,20.83152763
992,21.33964873
993,21.41511856
994,20.5619744
995,20.54421087
996,20.58264602
997,21.4741643
998,21.32943113
999,20.8485268
1000,20.48365015
1001,20.87943861
1002,20.65302682
1003,20.54224581
1004,20.76926379
1005,20.98572869
1006,20.91295715
1007,20.02808362
1008,20.68104116
1009,20.56074949
1010,20.59551107
1011,20.95630873
1012,20.96969717
1013,20.6487979
1014,20.91700871
1015,20.29666027
1016,20.10625414
1017,20.08626058
1018,20.66150025
1019,20.23183986
1020,20.22887158
1021,20.9934176
1022,20.50695142
1023,20.50381325
1024,20.80102212
1025,20.31416565
1026,20.4075758
1027,20.91235395
1028,20.75120213
1029,20.1353504
1030,20.22418694
1031,20.85016596
1032,20.48488294
1033,20.78432789
1034,20.30655226
1035,20.52026099
1036,20.21151926
1037,20.05637933
1038,20.02196688
1039,20.97283715
1040,20.83642095
1041,20.81918305
1042,20.25447629
1043,20.61702286
1044,20.09734265
1045,20.48733154
1046,20.36901332
1047,20.101931
1048,20.494476
1049,20.53182026
1050,20.54837965
1051,21.8809787
1052,21.36928278
1053,21.80889952
1054,21.92935418
1055,21.57127884
1056,21.17390979
1057,21.15314531
1058,21.27692882
1059,21.06383913
1060,21.71098934
1061,22.52880477
1062,22.89364616
1063,22.8742658
1064,22.44988647
1065,22.52200288
1066,22.39728092
1067,22.88335939
1068,22.73432323
1069,22.50108792
1070,22.21355428
1071,23.65996845
1072,23.20015423
1073,23.55749775
1074,23.80082551
1075,23.25666265
1076,23.49459956
1077,23.53828024
1078,23.70916516
1079,23.25230487
1080,23.05208556
