time,reading_1
128,10.36246484
129,10.6521855
130,10.79772055
131,10.07663038
132,10.70148336
133,10.59804183
134,10.97740554
135,10.77729266
136,10.82387599
137,10.15648298
138,10.11850284
139,10.95294186
140,10.86914486
141,10.53558249
142,10.36876724
143,10.78041171
144,10.29466102
145,10.68203701
146,10.14531813
147,10.89294331
148,10.71106576
149,10.98274623
150,10.50604292
151,10.86621037
152,10.69240323
153,10.05531694
154,10.14653447
155,10.02944652
156,10.79696051
157,10.66307627
158,10.91913168
159,10.32644339
160,10.89584593
161,10.37922224
162,10.32090518
163,10.98786675
164,10.44756968
165,10.2290454
166,10.09997754
167,10.60669835
168,10.63895142
169,10.47833961
170,10.26889914
171,10.4272308
172,10.75915655
173,10.20754313
174,10.06488746
175,10.11843681
176,10.6888616
177,10.65234309
178,10.29225417
179,10.72296596
180,10.63591545
181,10.43087338
182,10.50952969
183,10.65493418
184,10.18935815
185,10.70933351
186,10.11461159
187,10.20095621
188,10.90032525
189,10.32794256
190,10.35353865
191,10.16654019
192,10.72128235
193,10.83592039
194,10.94279875
195,10.24228432
196,10.46171701
197,10.64489412
198,10.15398865
199,10.88390327
200,10.91067168
201,7.736410202
202,7.581975837
203,7.475622205
204,7.403402696
205,7.125194326
206,7.022121374
207,7.950655084
208,7.197790438
209,7.966900807
210,7.905359308
211,7.462355476
212,7.272531692
213,7.34361126
214,7.894787348
215,7.468590936
216,7.659872558
217,7.292607547
218,7.206450814
219,7.648729517
220,7.358427743
221,7.614395055
222,7.740347652
223,7.370607896
224,7.684237488
225,7.62207681
226,7.413836716
227,7.958003263
228,7.036122951
229,7.78851832
230,7.091548853
231,7.634484226
232,7.405327812
233,7.628100974
234,7.813828394
235,7.276283077
236,7.357165358
237,7.334720485
238,7.301473432
239,7.755741423
240,7.573454378
241,7.539462723
242,7.962442418
243,7.24533369
244,7.315541173
245,7.730536744
246,7.635242238
247,7.539916777
248,7.735049046
249,7.985560855
250,7.570418766
251,10.12829158
252,10.43793821
253,10.56830303
254,10.03673366
255,10.55231744
256,10.54933729
257,10.47351572
258,10.19613222
259,10.16466938
260,10.6282835
261,10.73559985
262,10.49307917
263,10.79569755
264,10.33325762
265,10.8306158
266,10.81531077
267,10.99915236
268,10.71657969
269,10.4155446
270,10.37448385
271,10.26218445
272,10.3408177
273,10.79521714
274,10.68717235
275,10.49226163
276,10.20747727
277,10.59786529
278,10.30314673
279,10.94003081
280,10.07681509
281,10.423592
282,10.80604102
283,10.50981436
284,10.90043953
285,10.913338
286,10.19464998
287,10.6950249
288,10.32356342
289,10.22962476
290,10.37817288
291,10.12988287
292,10.32398469
293,10.88815991
294,10.84924881
295,10.72499919
296,10.10351883
297,10.58299779
298,10.16055285
299,10.21955441
300,10.74509774
301,10.23369808
302,10.62538649
303,10.75090959
304,10.97156841
305,10.37156546
306,10.3863499
307,10.45673763
308,10.97172633
309,10.41335671
310,10.50849958
311,10.58350968
312,10.06745766
313,10.22067689
314,10.26857463
315,10.45434846
316,10.75796215
317,10.40373489
318,10.45995277
319,10.53640413
320,10.6449363
321,10.33653587
322,10.57640893
323,10.61988189
324,10.5596764
325,10.40616692
326,10.84857817
327,10.67368096
328,10.20400985
329,10.38575122
330,10.66013266
331,10.67233483
332,10.26203698
333,10.18582005
334,10.45445566
335,10.31827656
336,10.09277339
337,10.71450108
338,10.49505096
339,10.23782234
340,10.38315338
341,10.5811588
342,10.02559256
343,10.61235886
344,10.39145953
345,10.00757645
346,10.63543895
347,10.5882025
348,10.98292613
349,10.00405718
350,10.88138926
351,12.22890041
352,12.66766884
353,12.14966509
354,12.26970148
355,12.25559434
356,12.29476126
357,12.78844926
358,12.32405501
359,12.14363292
360,12.04880935
361,12.92190465
362,12.2496059
363,12.27560778
364,12.50443407
365,12.9140891
366,12.11998173
367,12.28284813
368,12.14616751
369,12.46772928
370,12.79913609
371,12.73770185
372,12.6590265
373,12.08800892
374,12.72932324
375,12.64529995
376,12.62323088
377,12.77350005
378,12.07372915
379,12.63599072
380,12.14299322
381,10.50689724
382,10.91748915
383,10.9661335
384,10.96816245
385,10.86635173
386,10.87141198
387,10.48057733
388,10.06710118
389,10.64984717
390,10.40843227
391,10.61231997
392,10.96400571
393,10.57146157
394,10.29604534
395,10.16175045
396,10.3301349
397,10.60638698
398,10.9376337
399,10.24480369
400,10.13656556
401,10.13428692
402,10.94115205
403,10.81136281
404,10.10225119
405,10.14469376
406,10.77239388
407,10.28580574
408,10.48780629
409,10.48214131
410,10.90246287
411,10.43569531
412,10.95419926
413,10.4907674
414,10.25161103
415,10.02097296
416,10.98473993
417,10.87913324
418,10.91266436
419,10.62685752
420,10.65934425
421,10.99027591
422,10.91321209
423,10.14804973
424,10.60073412
425,10.82800542
426,10.35394637
427,10.73974121
428,10.11708741
429,10.72420132
430,10.70214456
431,10.16920011
432,10.45524866
433,10.11065103
434,10.92364016
435,10.07484272
436,10.56784446
437,10.55135939
438,10.33377502
439,10.03665269
440,10.51392477
441,10.74210592
442,10.1487369
443,10.44093851
444,10.03462607
445,10.90474
446,10.92356013
447,10.32067843
448,10.55745675
449,10.1998011
450,10.11215306
451,10.37814166
452,10.69356263
453,10.35146448
454,10.09323244
455,10.17021987
456,10.63430663
457,10.17387052
458,10.86238666
459,10.08259663
460,10.05396921
461,10.44035153
462,10.80122849
463,10.49893941
464,10.41660412
465,10.760474
466,10.12069845
467,10.76691481
468,10.67379145
469,10.17895167
470,10.4721568
471,10.11835361
472,10.02119086
473,10.97558928
474,10.70078531
475,10.56632534
476,10.28765333
477,10.96261851
478,10.06303739
479,10.49389982
480,10.4452687
481,10.62480344
482,10.10265471
483,10.8306154
484,10.20203532
485,10.87651349
486,10.32614936
487,10.78462548
488,10.42842056
489,10.62684315
490,10.33437589
491,10.81869948
492,10.10390509
493,10.17683024
494,10.17145376
495,10.12065457
496,10.58591227
497,10.27935033
498,10.3221902
499,10.20747702
500,10.99987519
501,10.65067327
502,10.92327492
503,10.85548667
504,11.22548425
505,11.05233078
506,10.79052545
507,11.20640284
508,11.18592445
509,11.2773479
510,11.43491676
511,11.4121467
512,11.73797854
513,11.55951133
514,10.71408596
515,10.22559182
516,10.36740531
517,10.42735744
518,10.80099739
519,10.67904052
520,10.95888736
521,10.59242243
522,10.22728076
523,10.7302926
524,10.59717952
525,10.72180396
526,10.14384182
527,10.07864199
528,10.89652516
529,10.28598733
530,10.71435368
531,10.3477729
532,10.62229921
533,10.85393411
534,10.41512604
535,10.9231289
536,10.7942159
537,10.78061201
538,10.41915424
539,10.96683561
540,10.7421525
541,10.90934358
542,10.29877422
543,10.16842556
544,10.20759056
545,10.9737744
546,10.80996481
547,10.18629963
548,10.57026067
549,10.85547909
550,10.65865157
551,10.01376003
552,10.82314959
553,10.32736571
554,10.54244757
555,10.17019128
556,10.23280876
557,10.67924657
558,10.09578367
559,10.43287278
560,10.15760948
561,10.25777226
562,10.89286229
563,10.10412368
564,10.83173331
565,10.44479498
566,10.39233398
567,10.96323865
568,10.40550721
569,10.23567407
570,10.63433441
571,10.1187987
572,10.06062827
573,10.93281751
574,10.60575776
575,10.33133929
576,10.93119383
577,10.59219572
578,10.9318641
579,10.43718015
580,10.36140698
581,10.59981875
582,10.53978048
583,10.02645831
584,10.77965356
585,10.29449336
586,10.16430444
587,10.88822829
588,10.83532089
589,10.5208223
590,10.87119335
591,10.57291752
592,10.33996708
593,10.43197038
594,10.36139127
595,10.74356471
596,10.45928834
597,10.99840981
598,10.42583582
599,10.70512441
600,10.34715744
601,10.73576342
602,10.11786173
603,10.3620294
604,10.32703805
605,10.48803612
606,10.61446033
607,10.33750348
608,10.44038448
609,9.870868071
610,10.53717604
611,10.27623879
612,9.749156475
613,10.55773746
614,10.66435693
615,10.68526288
616,9.741067717
617,10.5997407
618,10.26209079
619,10.5016378
620,10.49910869
621,10.22440875
622,10.09955641
623,10.2404438
624,9.956331218
625,9.969896167
626,10.0385613
627,10.30768922
628,10.22492615
629,9.665983613
630,10.5299124
631,9.603249932
632,10.44388866
633,10.11160544
634,10.43018
635,10.23778144
636,10.04026541
637,10.3167671
638,10.16611395
639,9.862965528
640,9.908261289
641,10.0486499
642,10.27215465
643,10.16882139
644,10.17015477
645,9.431871885
646,9.892402741
647,9.597840668
648,9.923204328
649,9.500493136
650,9.936506956
651,9.492058555
652,9.725405624
653,10.01655373
654,9.569528859
655,10.02805195
656,10.08887054
657,9.857687837
658,9.671621625
659,9.506730742
660,9.914879513
661,9.963747058
662,9.530350121
663,9.530196233
664,10.09203042
665,9.415596001
666,9.79825654
667,9.647630959
668,9.89305594
669,10.23727234
670,10.26603635
671,9.496336006
672,10.23723927
673,9.472260007
674,9.889830573
675,10.17638123
676,9.533356275
677,9.82218273
678,10.13599063
679,10.12268576
680,9.811465282
681,10.90274362
682,10.99430193
683,10.65522102
684,10.48726652
685,10.32986712
686,10.9742934
687,10.91608678
688,10.56249364
689,10.98774646
690,10.85524898
691,10.94616531
692,10.78691209
693,10.22264079
694,10.50090445
695,10.79495711
696,10.83841594
697,10.80588256
698,10.98038383
699,10.21734506
700,10.31010264
701,10.86981977
702,10.61367129
703,10.04265162
704,10.49697562
705,10.92844908
706,10.91666907
707,10.50218784
708,10.02133394
709,10.51896582
710,10.70893426
711,10.46299177
712,10.20831039
713,10.49998506
714,10.79215656
715,10.5229738
716,10.54236178
717,10.22973947
718,10.39580683
719,10.87318605
720,10.94763039
721,10.93955808
722,10.50775428
723,10.06886575
724,10.37867778
725,10.88510208
726,10.43192926
727,10.43436064
728,10.71918722
729,10.59772859
730,10.11649046
731,10.42996462
732,10.9728885
733,10.70450123
734,10.59420988
735,10.49332356
736,10.82263172
737,10.62794001
738,10.1004642
739,10.84641878
740,10.68958145
741,10.12561299
742,10.75136279
743,10.98547519
744,10.10664333
745,10.1504154
746,10.95262017
747,10.43851434
748,10.59100553
749,10.21307534
750,10.68581129
751,10.02587358
752,10.29017019
753,10.85823477
754,10.9767984
755,10.62585782
756,10.36401391
757,10.35007358
758,10.40013733
759,10.44301695
760,10.2473005
761,10.78897269
762,10.794268
763,10.56394266
764,10.10789607
765,10.64575039
766,10.11622647
767,10.40293861
768,10.60805521
769,10.9955978
770,10.43721756
771,10.19108433
772,10.79833552
773,10.55793582
774,10.24101315
775,10.77374594
776,10.26563502
777,10.10097166
778,10.2785749
779,10.47792241
780,10.88403148
781,10.11097257
782,10.08227214
783,10.53928384
784,10.97619121
785,10.22352992
786,10.16991197
787,10.50055897
788,10.56254007
789,10.20715072
790,10.40113888
791,10.5392157
792,10.81614153
793,10.6805054
794,10.2322519
795,10.71791412
796,10.79867526
797,10.59126532
798,10.66092177
799,10.80167226
800,10.73430632
801,10.76136711
802,10.74996917
803,10.25376545
804,10.52772849
805,10.86387744
806,10.55148812
807,10.37146514
808,10.90343477
809,10.33936083
810,10.539862
811,10.45877505
812,10.71346945
813,10.67343662
814,10.31841897
815,10.08568542
816,10.09926507
817,10.77685496
818,10.56773453
819,10.05475536
820,10.31857457
821,10.86686691
822,10.8434735
823,10.17094715
824,10.67029326
825,10.97873487
826,10.53558782
827,10.80091446
828,10.09535169
829,10.84078669
830,10.22642876
831,10.42484098
832,10.40664322
833,10.08596677
834,10.72717816
835,10.2105867
836,10.23165568
837,10.2228381
838,10.70496875
839,10.3187324
840,10.19281559
841,10.61978545
842,10.56030519
843,10.52779996
844,10.22857894
845,10.02197296
846,10.38994728
847,10.51374889
848,10.91269397
849,10.88217657
850,10.46916048
851,10.74280571
852,10.91120266
853,10.30395415
854,10.68013278
855,10.98399945
856,10.67517127
857,10.79300489
858,10.64691872
859,10.3500963
860,10.81923238
861,10.39924864
862,10.37406189
863,10.65841872
864,10.35361677
865,10.32492027
866,10.26955451
867,10.57004812
868,10.4518327
869,10.27102974
870,10.94206254
871,10.51245807
872,10.23637364
873,10.78742917
874,10.55576148
875,10.6773799
876,10.04566434
877,10.08556127
878,10.97920017
879,10.5801974
880,10.55027294
881,10.89643491
882,10.98582527
883,10.51006333
884,10.75257353
885,10.83426775
886,10.05698428
887,10.41835017
888,10.98116849
889,10.13854121
890,10.72570421
891,10.49980711
892,10.50902227
893,10.99909657
894,10.83533791
895,10.82218465
896,10.02166576
897,10.60462039
898,10.81129693
899,10.92706403
900,10.65217952
901,10.81096425
902,10.45387794
903,10.17622625
904,10.36850617
905,10.01894862
906,10.90727679
907,10.72323772
908,10.73143802
909,10.31794321
910,10.68366286
911,10.38435498
912,10.91541885
913,10.23475577
914,10.61260352
915,10.88207128
916,10.82218804
917,10.21476901
918,10.67644776
919,10.86884383
920,10.21677949
921,10.73491704
922,10.17836935
923,10.29076964
924,10.87720995
925,10.74360505
926,10.28508752
927,10.92353388
928,10.53491084
929,10.89205933
930,10.24817716
931,10.08172685
932,10.74021209
933,10.85418058
934,10.45031329
935,10.56168887
936,10.67412776
937,10.52184862
938,10.72612692
939,10.46110819
940,10.80515047
941,10.62662493
942,10.54654148
943,10.14692796
944,10.82606382
945,10.64427996
946,10.97726768
947,10.33909157
948,10.68396889
949,10.28097909
950,10.14396248
951,10.27970795
952,10.69842222
953,10.60065599
954,10.74277437
955,10.21242746
956,10.09297007
957,10.73035984
958,10.48430964
959,10.10539761
960,10.18861731
961,10.30401535
962,10.49862009
963,10.57602767
964,10.57108651
965,10.75385786
966,10.35479791
967,10.87803889
968,10.29240195
969,10.93807343
970,10.43171161
971,10.3655875
972,10.04850401
973,10.08540841
974,10.9260609
975,10.10576865
976,10.95955098
977,10.48913666
978,10.53309896
979,10.71248276
980,10.98196687
981,10.36888101
982,10.02176362
983,10.53026186
984,10.58661779
985,10.01749308
986,10.51404938
987,10.53512002
988,10.41558598
989,10.12279355
990,10.30203071
991,10.83680239
992,10.01144822
993,10.06239744
994,10.46546487
995,10.07965764
996,10.11732836
997,10.9967968
998,10.47630603
999,10.23044663
1000,10.83877742
1001,10.72741304
1002,10.61396772
1003,10.17454494
1004,10.5162085
1005,10.63144211
1006,10.71802471
1007,10.09292888
1008,10.61074933
1009,10.45827617
1010,10.79944981
1011,10.53799199
1012,10.63041105
1013,10.74820853
1014,10.75069814
1015,10.81541729
1016,10.64325734
1017,10.26179831
1018,10.03429322
1019,10.72207289
1020,10.33848498
1021,10.5634892
1022,10.37007802
1023,10.64459464
1024,10.47844746
1025,10.00983984
1026,10.26426466
1027,10.96355536
1028,10.21021469
1029,10.16989038
1030,10.5296338
1031,10.40319603
1032,10.72566585
1033,10.11324718
1034,10.96005064
1035,10.88254628
1036,10.39189167
1037,10.58735237
1038,10.79787562
1039,10.72477713
1040,10.7816278
1041,10.84130573
1042,10.78650482
1043,10.05256401
1044,10.54309036
1045,10.62681587
1046,10.9710082
1047,10.56141736
1048,10.10099009
1049,10.90100016
1050,10.18377834
1051,10.96816014
1052,10.09171376
1053,10.3841571
1054,10.74583461
1055,10.64284385
1056,10.7591997
1057,10.17723077
1058,10.48161924
1059,10.62980098
1060,10.0879053
1061,10.00656372
1062,10.21546052
1063,10.22455131
1064,10.76699831
1065,10.42273609
1066,10.43142071
1067,10.48857191
1068,10.34725521
1069,10.23574343
1070,10.26752697
1071,10.36587827
1072,10.16087703
1073,10.04700453
1074,10.92712832
1075,10.47762924
1076,10.22431981
1077,10.61862795
1078,10.29991619
1079,10.11739868
1080,10.12636127
